ComLocID	TurkanaTimeUnit	TurkanaTimeBin	Order	Family	Subfamily	Tribe	Genus	Species	HYP	LOP	GENUSSPECIES	TIME_UNIT	MEAN_AGE	LOCALITY	GENUS	ORDER	DIET_1	LAT	LONG
2	TU8	3.6	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	kimeui	1	0	Cercopithecoideskimeui	TU8	3.6	2	Cercopithecoides	Primates	NA	NA	NA
2	TU8	3.6	Artiodactyla	Giraffidae	NA	Sivatheriini	Sivatherium	maurusium	2	2	NA	TU8	3.6	2	Sivatherium	Artiodactyla	NA	NA	NA
2	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	2	Aepyceros	Artiodactyla	NA	NA	NA
2	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	2	Kobus	Artiodactyla	NA	NA	NA
2	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	2	Tragelaphus	Artiodactyla	NA	NA	NA
2	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	2	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	pygmaea	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	3	Connochaetes	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	3	Connochaetes	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	3	Connochaetes	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	3	Connochaetes	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	3	2	NA	TU8	3.6	3	Simatherium	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Parmularius	angusticornis	3	2	NA	TU8	3.6	3	Parmularius	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	pygmaea	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Sivatheriini	Sivatherium	maurusium	2	2	NA	TU8	3.6	3	Sivatherium	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	pygmaea	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	jumae	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	pygmaea	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Papionini	Parapapio	ado	1	0	NA	TU8	3.6	3	Parapapio	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	baringensis	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	kob	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	3	Theropithecus	Primates	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU8	3.6	3	Gazella	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	3	2	NA	TU8	3.6	3	Megalotragus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU8	3.6	3	Gazella	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	3	2	NA	TU8	3.6	3	Simatherium	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	3	2	NA	TU8	3.6	3	Simatherium	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	3	Connochaetes	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	oricornus	3	2	NA	TU8	3.6	3	Kobus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	3	Hippopotamus	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	1	2	NA	TU8	3.6	3	Giraffa	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	3	Aepyceros	Artiodactyla	NA	NA	NA
3	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	3	Tragelaphus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	4	Connochaetes	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	4	Notochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	4	Nyanzachoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	4	Notochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	4	Notochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	4	Notochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	3	2	NA	TU8	3.6	4	Hipparion	Perissodactyla	NA	NA	NA
4	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	3	2	NA	TU8	3.6	4	Hipparion	Perissodactyla	NA	NA	NA
4	TU8	3.6	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	1	0	NA	TU8	3.6	4	Deinotherium	Proboscidea	NA	NA	NA
4	TU8	3.6	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	1	0	NA	TU8	3.6	4	Deinotherium	Proboscidea	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	3	2	NA	TU8	3.6	4	Connochaetes	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU8	3.6	4	Gazella	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	4	Aepyceros	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	4	Tragelaphus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU8	3.6	4	Gazella	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	4	Tragelaphus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	4	Tragelaphus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	1	2	NA	TU8	3.6	4	Giraffa	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	4	Aepyceros	Artiodactyla	NA	NA	NA
4	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	2	0	NA	TU8	3.6	4	Theropithecus	Primates	NA	NA	NA
4	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	2	0	NA	TU8	3.6	4	Theropithecus	Primates	NA	NA	NA
4	TU8	3.6	Perissodactyla	Equidae	NA	Equini	Equus	NA	3	2	NA	TU8	3.6	4	Equus	Perissodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU8	3.6	4	Kolpochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	3	0	NA	TU8	3.6	4	Metridiochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU8	3.6	4	Kolpochoerus	Artiodactyla	NA	NA	NA
4	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU8	3.6	4	Aepyceros	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Neotragini	Raphicerus	NA	2	2	NA	TU8	3.6	10	Raphicerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	3	2	Eurygnathohippussp	TU8	3.6	10	Eurygnathohippus	Perissodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	3	2	Aepycerospremelampus	TU8	3.6	10	Aepyceros	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	10	Tragelaphus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	1	0	NA	TU8	3.6	10	Australopithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	1	0	NA	TU8	3.6	10	Australopithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	1	0	NA	TU8	3.6	10	Australopithecus	Primates	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	3	2	NA	TU8	3.6	10	Aepyceros	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	3	2	NA	TU8	3.6	10	Simatherium	Artiodactyla	NA	NA	NA
10	TU8	3.6	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	1	0	NA	TU8	3.6	10	Deinotherium	Proboscidea	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	3	2	NA	TU8	3.6	10	Damalacra	Artiodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	3	2	NA	TU8	3.6	10	Eurygnathohippus	Perissodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Hippotragini	Hippotragus	NA	3	2	NA	TU8	3.6	10	Hippotragus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	3	2	NA	TU8	3.6	10	Aepyceros	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	3	2	NA	TU8	3.6	10	Damalacra	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	10	Tragelaphus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	3	2	NA	TU8	3.6	10	Simatherium	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	presigmoidalis	3	2	NA	TU8	3.6	10	Kobus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis/pattersoni	1	0	NA	TU8	3.6	10	Nyanzachoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	audorora	3	0	NA	TU8	3.6	10	Loxodonta	Proboscidea	NA	NA	NA
10	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Elephas	ekorensis	3	0	NA	TU8	3.6	10	Elephas	Proboscidea	NA	NA	NA
10	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	NA	1	0	NA	TU8	3.6	10	Hexaprotodon	Artiodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	3	2	NA	TU8	3.6	10	Ceratotherium	Perissodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	3	2	NA	TU8	3.6	10	Ceratotherium	Perissodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	3	2	NA	TU8	3.6	10	Eurygnathohippus	Perissodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	3	2	NA	TU8	3.6	10	Damalacra	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	1	2	NA	TU8	3.6	10	Giraffa	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	3	2	NA	TU8	3.6	10	Aepyceros	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	10	Notochoerus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	NA	1	0	NA	TU8	3.6	10	Hexaprotodon	Artiodactyla	NA	NA	NA
10	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	3	2	NA	TU8	3.6	10	Eurygnathohippus	Perissodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	scriptus	2	2	NA	TU8	3.6	10	Tragelaphus	Artiodactyla	NA	NA	NA
10	TU8	3.6	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	3	2	NA	TU8	3.6	10	Damalacra	Artiodactyla	NA	NA	NA
10	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	10	Theropithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	10	Theropithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	10	Theropithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	1	0	NA	TU8	3.6	10	Theropithecus	Primates	NA	NA	NA
10	TU8	3.6	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	1	0	NA	TU8	3.6	10	Australopithecus	Primates	NA	NA	NA
